Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1767452278,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1767452279,50,,Aggregated,0.000000,0.000000,240,280,290,290,340,370,400,410,430,430,430,172,0,230.0,245.98122843610517,51.62266699971951,428.6067080001885,386.0
1767452280,100,,Aggregated,0.000000,0.000000,290,390,450,480,500,510,520,530,530,530,530,387,0,290.0,320.20856037987215,51.62266699971951,530.8696669999335,386.0
1767452281,150,,Aggregated,39.000000,0.000000,430,500,510,520,630,680,700,710,720,720,720,603,0,430.0,406.59762559370836,51.62266699971951,724.5132500002001,386.0
1767452282,200,,Aggregated,127.000000,0.000000,500,620,690,710,730,760,920,960,980,980,980,800,0,500.0,491.0245428875077,51.62266699971951,983.1651249996867,386.0
1767452283,200,,Aggregated,149.666667,0.000000,580,720,760,900,940,950,970,980,1000,1000,1000,1011,0,580.0,581.6925204134565,51.62266699971951,1008.7071250000008,386.0
1767452284,200,,Aggregated,166.750000,0.000000,690,860,930,940,1000,1100,1100,1100,1200,1200,1200,1198,0,690.0,652.1711188931611,51.62266699971951,1171.3820420000047,386.0
1767452285,200,,Aggregated,176.000000,0.000000,720,920,940,950,1000,1100,1100,1100,1200,1200,1200,1410,0,720.0,700.0429172943335,51.62266699971951,1171.3820420000047,386.0
1767452286,200,,Aggregated,177.833333,0.000000,890,930,950,950,1000,1100,1100,1100,1200,1200,1200,1624,0,890.0,731.0292339673731,51.62266699971951,1171.3820420000047,386.0
1767452287,200,,Aggregated,182.857143,0.000000,920,940,950,960,1000,1100,1100,1100,1200,1200,1200,1829,0,920.0,755.7352953799979,51.62266699971951,1171.3820420000047,386.0
1767452288,200,,Aggregated,186.125000,0.000000,930,940,950,960,1000,1100,1100,1100,1200,1200,1200,2043,0,930.0,775.3194745492048,51.62266699971951,1171.3820420000047,386.0
1767452289,200,,Aggregated,188.777778,0.000000,930,950,960,970,1000,1100,1100,1100,1200,1200,1200,2228,0,930.0,797.5232437944445,51.62266699971951,1171.3820420000047,386.0
1767452290,200,,Aggregated,191.000000,0.000000,940,950,960,980,1000,1100,1100,1100,1200,1200,1200,2438,0,940.0,812.191978246525,51.62266699971951,1171.3820420000047,386.0
1767452291,200,,Aggregated,206.100000,0.000000,940,950,960,970,1000,1100,1100,1100,1200,1200,1200,2642,0,940.0,822.5775790779805,51.62266699971951,1171.3820420000047,386.0
1767452292,200,,Aggregated,205.200000,0.000000,940,960,970,970,1000,1100,1100,1100,1200,1200,1200,2852,0,940.0,833.077052189353,51.62266699971951,1171.3820420000047,386.0
1767452293,200,,Aggregated,206.200000,0.000000,940,950,960,970,1000,1100,1100,1100,1200,1200,1200,3071,0,940.0,839.8231486522421,51.62266699971951,1171.3820420000047,386.0
1767452294,200,,Aggregated,205.200000,0.000000,940,950,960,970,1000,1100,1100,1100,1200,1200,1200,3281,0,940.0,845.4111585199746,51.62266699971951,1171.3820420000047,386.0
1767452295,200,,Aggregated,205.400000,0.000000,940,950,960,970,1000,1100,1100,1100,1200,1200,1200,3464,0,940.0,852.6017219659445,51.62266699971951,1215.8769169991501,386.0
1767452296,200,,Aggregated,207.800000,0.000000,940,950,970,980,1000,1100,1100,1100,1200,1200,1200,3676,0,940.0,862.6084907891835,51.62266699971951,1215.8769169991501,386.0
1767452297,200,,Aggregated,207.000000,0.000000,940,950,970,980,1000,1100,1100,1100,1200,1200,1200,3871,0,940.0,867.0144356065717,51.62266699971951,1215.8769169991501,386.0
1767452298,200,,Aggregated,205.300000,0.000000,940,950,970,980,1000,1100,1100,1100,1200,1200,1200,4083,0,940.0,871.6030681156102,51.62266699971951,1215.8769169991501,386.0
1767452299,200,,Aggregated,203.900000,0.000000,940,950,960,980,1000,1100,1100,1100,1200,1200,1200,4296,0,940.0,874.6671384976802,51.62266699971951,1215.8769169991501,386.0
1767452300,200,,Aggregated,203.700000,0.000000,940,950,960,970,1000,1100,1100,1100,1200,1300,1300,4508,0,940.0,877.0358844163787,51.62266699971951,1321.6459159993974,386.0
1767452301,200,,Aggregated,206.100000,0.000000,940,950,960,970,1000,1100,1100,1100,1200,1300,1300,4696,0,940.0,880.6158383522232,51.62266699971951,1321.6459159993974,386.0
1767452302,200,,Aggregated,206.900000,0.000000,940,960,970,1000,1000,1100,1100,1100,1200,1300,1300,4901,0,940.0,887.3637378394278,51.62266699971951,1321.6459159993974,386.0
1767452303,200,,Aggregated,207.100000,0.000000,940,960,970,990,1000,1100,1100,1100,1200,1300,1300,5105,0,940.0,890.5771814783595,51.62266699971951,1321.6459159993974,386.0
1767452304,200,,Aggregated,205.100000,0.000000,940,960,970,980,1000,1100,1100,1100,1200,1300,1300,5317,0,940.0,893.0848366862928,51.62266699971951,1321.6459159993974,386.0
1767452305,200,,Aggregated,204.200000,0.000000,950,960,970,980,1000,1100,1100,1100,1200,1300,1300,5518,0,950.0,895.5273299860505,51.62266699971951,1321.6459159993974,386.0
1767452306,200,,Aggregated,203.900000,0.000000,950,960,970,980,1000,1100,1100,1100,1200,1300,1300,5728,0,950.0,897.9288090062898,51.62266699971951,1321.6459159993974,386.0
1767452307,200,,Aggregated,203.700000,0.000000,950,960,970,980,1000,1100,1100,1100,1200,1300,1300,5942,0,950.0,899.332369318078,51.62266699971951,1321.6459159993974,386.0
1767452308,200,,Aggregated,205.200000,0.000000,950,960,970,980,1000,1100,1100,1100,1200,1300,1300,6109,0,950.0,903.1020362092024,51.62266699971951,1321.6459159993974,386.0
1767452309,200,,Aggregated,206.800000,0.000000,950,960,970,1000,1000,1100,1100,1100,1200,1300,1300,6309,0,950.0,908.5654737131098,51.62266699971951,1321.6459159993974,386.0
1767452310,200,,Aggregated,206.300000,0.000000,950,960,980,1000,1000,1100,1100,1100,1200,1300,1300,6509,0,950.0,910.8206060187447,51.62266699971951,1321.6459159993974,386.0
1767452311,200,,Aggregated,201.800000,0.000000,950,970,980,1000,1000,1100,1100,1100,1200,1300,1300,6711,0,950.0,913.4086565754749,51.62266699971951,1321.6459159993974,386.0
1767452312,200,,Aggregated,200.800000,0.000000,950,970,980,1000,1000,1100,1100,1100,1200,1300,1300,6917,0,950.0,915.2081141922804,51.62266699971951,1321.6459159993974,386.0
1767452313,200,,Aggregated,199.800000,0.000000,950,970,980,1000,1000,1100,1100,1100,1200,1300,1300,7097,0,950.0,918.065278972947,51.62266699971951,1321.6459159993974,386.0
1767452314,200,,Aggregated,201.500000,0.000000,950,970,990,1000,1100,1100,1100,1100,1200,1300,1300,7296,0,950.0,921.3433195053462,51.62266699971951,1321.6459159993974,386.0
1767452315,200,,Aggregated,200.400000,0.000000,950,970,990,1000,1100,1100,1100,1100,1200,1300,1300,7490,0,950.0,923.4305821185587,51.62266699971951,1321.6459159993974,386.0
1767452316,200,,Aggregated,198.000000,0.000000,960,980,1000,1000,1100,1100,1100,1100,1200,1300,1300,7687,0,960.0,927.7356256700929,51.62266699971951,1321.6459159993974,386.0
1767452317,200,,Aggregated,197.800000,0.000000,960,980,1000,1000,1100,1100,1100,1100,1200,1300,1300,7886,0,960.0,929.3852079354552,51.62266699971951,1321.6459159993974,386.0
1767452318,200,,Aggregated,194.700000,0.000000,960,970,1000,1000,1100,1100,1100,1100,1200,1300,1300,8085,0,960.0,930.1558790488548,51.62266699971951,1321.6459159993974,386.0
1767452319,200,,Aggregated,193.500000,0.000000,960,980,1000,1000,1100,1100,1100,1100,1200,1300,1300,8285,0,960.0,931.4392682137592,51.62266699971951,1321.6459159993974,386.0
1767452320,200,,Aggregated,193.500000,0.000000,960,970,1000,1000,1100,1100,1100,1100,1200,1300,1300,8492,0,960.0,932.3980638075825,51.62266699971951,1321.6459159993974,386.0
1767452321,200,,Aggregated,197.000000,0.000000,960,970,990,1000,1100,1100,1100,1100,1200,1300,1300,8696,0,960.0,933.1870102601183,51.62266699971951,1321.6459159993974,386.0
1767452322,200,,Aggregated,197.200000,0.000000,960,980,990,1000,1100,1100,1100,1100,1200,1300,1300,8901,0,960.0,934.245082351083,51.62266699971951,1321.6459159993974,386.0
1767452323,200,,Aggregated,198.100000,0.000000,960,970,990,1000,1100,1100,1100,1100,1200,1300,1300,9106,0,960.0,935.0630937265512,51.62266699971951,1321.6459159993974,386.0
1767452324,200,,Aggregated,197.900000,0.000000,960,970,990,1000,1100,1100,1100,1100,1200,1300,1300,9312,0,960.0,935.5363074715401,51.62266699971951,1321.6459159993974,386.0
1767452325,200,,Aggregated,198.900000,0.000000,960,970,990,1000,1100,1100,1100,1100,1200,1300,1300,9512,0,960.0,936.330347728552,51.62266699971951,1321.6459159993974,386.0
1767452326,200,,Aggregated,201.100000,0.000000,960,980,990,1000,1100,1100,1100,1100,1200,1300,1300,9710,0,960.0,938.1271754128734,51.62266699971951,1321.6459159993974,386.0
1767452327,200,,Aggregated,201.700000,0.000000,960,980,990,1000,1100,1100,1100,1100,1200,1300,1300,9908,0,960.0,939.2530331141486,51.62266699971951,1321.6459159993974,386.0
1767452328,200,,Aggregated,203.100000,0.000000,960,980,1000,1000,1100,1100,1100,1100,1200,1300,1300,10106,0,960.0,940.1979872749821,51.62266699971951,1321.6459159993974,386.0
1767452329,200,,Aggregated,203.300000,0.000000,960,980,1000,1000,1100,1100,1100,1100,1200,1300,1300,10304,0,960.0,941.869331236993,51.62266699971951,1321.6459159993974,386.0
1767452330,200,,Aggregated,203.000000,0.000000,960,980,1000,1000,1100,1100,1100,1100,1200,1300,1300,10500,0,960.0,943.0656373320948,51.62266699971951,1321.6459159993974,386.0
1767452331,200,,Aggregated,201.600000,0.000000,970,980,1000,1000,1100,1100,1100,1100,1200,1300,1300,10692,0,970.0,943.7868540407776,51.62266699971951,1321.6459159993974,386.0
1767452332,200,,Aggregated,200.700000,0.000000,970,980,1000,1000,1000,1100,1100,1100,1200,1300,1300,10896,0,970.0,945.2475065390051,51.62266699971951,1321.6459159993974,386.0
1767452333,200,,Aggregated,200.400000,0.000000,970,980,1000,1000,1000,1100,1100,1100,1200,1300,1300,11100,0,970.0,945.9847657813516,51.62266699971951,1321.6459159993974,386.0
1767452334,200,,Aggregated,199.300000,0.000000,970,980,1000,1000,1000,1100,1100,1100,1200,1300,1300,11303,0,970.0,946.3366625199502,51.62266699971951,1321.6459159993974,386.0
1767452335,200,,Aggregated,199.100000,0.000000,970,980,1000,1000,1000,1100,1100,1100,1200,1300,1300,11502,0,970.0,947.4245184791346,51.62266699971951,1321.6459159993974,386.0
1767452336,200,,Aggregated,198.900000,0.000000,970,980,1000,1000,1000,1100,1100,1100,1200,1300,1300,11706,0,970.0,947.8966995491213,51.62266699971951,1321.6459159993974,386.0
1767452337,200,,Aggregated,196.300000,0.000000,970,980,1000,1000,1000,1100,1100,1100,1200,1300,1300,11912,0,970.0,948.2094134775025,51.62266699971951,1321.6459159993974,386.0
1767452338,200,,Aggregated,197.700000,0.000000,970,980,1000,1000,1000,1100,1100,1100,1200,1300,1300,12107,0,970.0,948.5653175990755,51.62266699971951,1321.6459159993974,386.0
1767452339,200,,Aggregated,198.000000,0.000000,970,980,1000,1000,1000,1100,1100,1100,1200,1300,1300,12318,0,970.0,949.2820583272453,51.62266699971951,1321.6459159993974,386.0
1767452340,200,,Aggregated,198.200000,0.000000,970,980,1000,1000,1000,1100,1100,1100,1200,1300,1300,12512,0,970.0,949.6758194543662,51.62266699971951,1321.6459159993974,386.0
1767452341,200,,Aggregated,199.200000,0.000000,970,980,1000,1000,1000,1100,1100,1100,1200,1300,1300,12702,0,970.0,950.2381641945389,51.62266699971951,1321.6459159993974,386.0
1767452342,200,,Aggregated,200.200000,0.000000,970,980,1000,1000,1000,1100,1100,1100,1200,1300,1300,12906,0,970.0,950.8748380777962,51.62266699971951,1321.6459159993974,386.0
1767452343,200,,Aggregated,200.000000,0.000000,970,990,1000,1000,1000,1100,1100,1100,1200,1300,1300,13103,0,970.0,951.6816803197779,51.62266699971951,1321.6459159993974,386.0
